City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
539,Mehamn,NO,2022-07-28 19:39:01,71.0357,27.8492,49.95,81,75,8.05,light intensity drizzle,0,0
540,Pombas,CV,2022-07-28 19:39:03,17.1503,-25.0201,82.18,76,13,13.04,few clouds,0,0
541,Petropavl,KZ,2022-07-28 19:39:04,54.8753,69.1628,61.74,97,100,8.68,overcast clouds,0,0
542,Key West,US,2022-07-28 19:39:05,24.5557,-81.7826,95.0,70,20,17.27,few clouds,0,0
543,Sangar,RU,2022-07-28 19:39:06,63.9242,127.4739,65.97,73,6,1.12,clear sky,0,0
544,Quelimane,MZ,2022-07-28 19:39:06,-17.8786,36.8883,67.95,83,75,2.3,broken clouds,0,0
545,San Jeronimo,PE,2022-07-28 19:39:07,-11.9472,-75.2829,66.4,18,4,6.13,clear sky,0,0
546,Haines Junction,CA,2022-07-28 19:39:07,60.7522,-137.5108,60.75,59,100,2.3,overcast clouds,0,0
547,Picayune,US,2022-07-28 19:39:08,30.5255,-89.6795,91.85,66,100,2.73,overcast clouds,0,0
548,Santa Isabel Do Rio Negro,BR,2022-07-28 19:39:09,-0.4139,-65.0192,88.83,52,50,2.86,scattered clouds,0,0
549,Newport,GB,2022-07-28 19:38:35,51.5877,-2.9984,70.45,66,100,4.76,overcast clouds,0,0
550,Asau,RO,2022-07-28 19:39:10,46.4333,26.4,70.72,88,100,2.98,overcast clouds,0,0
551,Paragominas,BR,2022-07-28 19:39:10,-2.9667,-47.4833,82.26,60,100,4.09,overcast clouds,0,0
552,Ugleuralskiy,RU,2022-07-28 19:39:11,58.9534,57.5846,57.18,76,1,2.28,clear sky,0,0
553,Kimbe,PG,2022-07-28 19:39:11,-5.5502,150.1429,74.71,91,83,4.45,broken clouds,0,0
554,Salekhard,RU,2022-07-28 19:39:12,66.53,66.6019,61.48,68,64,6.73,broken clouds,0,0
555,Kangaatsiaq,GL,2022-07-28 19:39:12,68.3065,-53.4641,40.57,89,85,7.56,overcast clouds,0,0
556,Lafia,NG,2022-07-28 19:39:12,8.4833,8.5167,73.2,93,100,5.23,moderate rain,0,0
557,Vila Franca Do Campo,PT,2022-07-28 19:39:13,37.7167,-25.4333,75.61,77,11,3.49,few clouds,0,0
558,Adolfo Lopez Mateos,MX,2022-07-28 19:39:13,28.4667,-107.3,74.32,44,79,8.61,broken clouds,0,0
559,Aquiraz,BR,2022-07-28 19:39:14,-3.9014,-38.3911,84.29,70,72,10.18,broken clouds,0,0
560,Te Anau,NZ,2022-07-28 19:39:14,-45.4167,167.7167,40.53,90,93,1.7,overcast clouds,0,0
561,Solnechnyy,RU,2022-07-28 19:38:01,50.7214,136.6319,65.95,95,100,1.28,overcast clouds,0,0
562,Teahupoo,PF,2022-07-28 19:39:15,-17.8333,-149.2667,75.16,77,28,24.67,light rain,0,0
563,Mount Gambier,AU,2022-07-28 19:39:15,-37.8333,140.7667,33.71,100,7,0.0,mist,0,0
564,Yushu,CN,2022-07-28 19:39:16,44.8,126.5333,71.06,95,100,6.15,light rain,0,0
565,Gat,IL,2022-07-28 19:39:16,31.61,34.7642,83.39,100,0,5.12,clear sky,0,0
566,Aksarka,RU,2022-07-28 19:39:17,66.5606,67.7975,61.79,66,35,7.16,scattered clouds,0,0
567,Mogadishu,SO,2022-07-28 19:35:45,2.0371,45.3438,76.1,83,34,17.92,scattered clouds,0,0
568,Rapid City,US,2022-07-28 19:37:53,44.0805,-103.231,81.46,33,0,5.75,clear sky,0,0
569,Ampanihy,MG,2022-07-28 19:39:17,-24.7,44.75,61.39,89,12,9.51,few clouds,0,0
570,Sistranda,NO,2022-07-28 19:39:18,63.7256,8.834,57.16,66,94,6.31,overcast clouds,0,0
571,Formosa,AR,2022-07-28 19:39:18,-26.1775,-58.1781,62.58,88,100,17.27,overcast clouds,0,0
572,Dali,CN,2022-07-28 19:39:19,25.7,100.1833,63.72,90,99,2.46,overcast clouds,0,0
573,Trudarmeyskiy,RU,2022-07-28 19:39:20,54.132,86.4098,60.42,88,97,2.28,overcast clouds,0,0
574,Sola,VU,2022-07-28 19:39:21,-13.8833,167.55,80.17,78,72,14.88,broken clouds,0,0
575,Cabatuan,PH,2022-07-28 19:39:22,10.8794,122.486,78.03,87,100,7.49,overcast clouds,0,0
576,Tabas,IR,2022-07-28 19:39:23,33.5959,56.9244,94.6,19,14,6.29,few clouds,0,0
577,Port-Gentil,GA,2022-07-28 19:39:25,-0.7193,8.7815,75.16,83,40,9.22,scattered clouds,0,0
578,Havelock,US,2022-07-28 19:39:26,34.8791,-76.9013,96.98,77,0,12.66,clear sky,0,0
579,Vasto,IT,2022-07-28 19:39:27,42.1243,14.7059,78.67,72,50,3.04,scattered clouds,0,0
580,Sao Jose Da Coroa Grande,BR,2022-07-28 19:39:29,-8.8978,-35.1478,76.12,82,18,5.68,few clouds,0,0
581,Norrtalje,SE,2022-07-28 19:39:30,59.758,18.705,59.85,64,23,3.44,few clouds,0,0
582,Abalak,RU,2022-07-28 19:39:31,58.1286,68.5944,55.27,86,21,7.63,few clouds,0,0
583,Honiara,SB,2022-07-28 19:39:32,-9.4333,159.95,76.39,88,31,6.46,scattered clouds,0,0
584,Odweyne,SO,2022-07-28 19:39:33,9.4092,45.064,75.87,44,2,18.1,clear sky,0,0
585,Formosa Do Rio Preto,BR,2022-07-28 19:39:34,-11.0483,-45.1931,87.22,21,0,6.33,clear sky,0,0
586,Kaeo,NZ,2022-07-28 19:39:36,-35.1,173.7833,52.32,83,54,6.04,broken clouds,0,0
587,Kostomuksha,RU,2022-07-28 19:39:37,64.571,30.5767,53.89,83,36,6.87,scattered clouds,0,0
588,Ranong,TH,2022-07-28 19:39:38,9.9658,98.6348,78.08,88,23,1.68,few clouds,0,0
589,Miyang,CN,2022-07-28 19:39:38,24.4042,103.4428,64.49,97,100,1.39,overcast clouds,0,0
590,Russell,US,2022-07-28 19:39:39,32.3502,-85.1999,91.9,55,0,3.44,clear sky,0,0
591,Kempsey,AU,2022-07-28 19:39:40,-31.0833,152.8333,41.95,92,61,1.99,broken clouds,0,0
592,Souillac,MU,2022-07-28 19:39:41,-20.5167,57.5167,70.18,78,75,6.91,broken clouds,0,0
593,Rosamorada,MX,2022-07-28 19:39:41,22.1222,-105.2058,91.09,53,100,5.93,overcast clouds,0,0
594,Richards Bay,ZA,2022-07-28 19:39:42,-28.783,32.0377,66.97,79,1,14.38,clear sky,0,0
595,Mombetsu,JP,2022-07-28 19:39:43,44.3525,143.3525,62.01,95,51,3.78,broken clouds,0,0
596,Dalbandin,PK,2022-07-28 19:39:43,28.8947,64.4101,81.79,67,100,7.72,overcast clouds,0,0
597,Amberley,US,2022-07-28 19:39:44,39.2048,-84.428,89.91,51,40,12.66,scattered clouds,0,0
598,Mitsamiouli,KM,2022-07-28 19:39:45,-11.3847,43.2844,75.96,74,37,7.83,light rain,0,0
599,Fernandez,AR,2022-07-28 19:39:46,-27.9204,-63.8935,68.11,29,10,12.26,clear sky,0,0
600,Rampura,IN,2022-07-28 19:39:47,30.25,75.2333,81.52,85,98,3.44,light rain,0,0
601,Tessalit,ML,2022-07-28 19:39:04,20.1986,1.0114,95.56,23,91,11.41,overcast clouds,0,0
602,Carupano,VE,2022-07-28 19:39:49,10.6678,-63.2585,83.05,77,29,13.2,scattered clouds,0,0
603,Hambantota,LK,2022-07-28 19:39:49,6.1241,81.1185,78.48,87,100,5.48,overcast clouds,0,0
604,Eureka,US,2022-07-28 19:39:50,40.8021,-124.1637,73.2,72,68,7.0,broken clouds,0,0
605,Marawi,PH,2022-07-28 19:39:51,7.9986,124.2928,69.1,92,100,4.7,overcast clouds,0,0
606,Putina,PE,2022-07-28 19:39:52,-15.4667,-69.4333,53.04,28,12,7.05,few clouds,0,0
607,Trelew,AR,2022-07-28 19:39:13,-43.249,-65.3051,53.22,48,4,20.29,clear sky,0,0
608,Madang,PG,2022-07-28 19:39:53,-5.2246,145.7966,76.96,88,54,2.48,broken clouds,0,0
609,Presidencia Roque Saenz Pena,AR,2022-07-28 19:39:54,-26.7852,-60.4388,57.67,82,100,12.59,overcast clouds,0,0
610,Guerrero Negro,MX,2022-07-28 19:39:20,27.9769,-114.0611,79.21,55,21,13.94,few clouds,0,0
611,Pala,TD,2022-07-28 19:39:54,9.3642,14.9046,72.61,88,85,3.06,light rain,0,0
612,Dukat,RU,2022-07-28 19:39:55,62.55,155.55,49.59,61,100,3.33,light rain,0,0
613,Katobu,ID,2022-07-28 19:39:55,-4.9408,122.5276,72.66,89,28,4.07,scattered clouds,0,0
614,Boa Vista,BR,2022-07-28 19:39:56,2.8197,-60.6733,78.78,83,75,9.22,broken clouds,0,0
615,Killybegs,IE,2022-07-28 19:39:56,54.6333,-8.45,64.11,73,17,2.62,few clouds,0,0
616,Port Angeles,US,2022-07-28 19:36:40,48.1181,-123.4307,83.32,66,0,12.66,clear sky,0,0
617,Amritsar,IN,2022-07-28 19:39:57,31.6331,74.8656,82.22,89,40,0.0,mist,0,0
618,Songjianghe,CN,2022-07-28 19:39:58,42.1859,127.479,63.28,91,26,5.12,scattered clouds,0,0
619,Clyde River,CA,2022-07-28 19:39:58,70.4692,-68.5914,39.43,100,100,13.8,light rain,0,0
620,Rio Grande,BR,2022-07-28 19:35:53,-32.035,-52.0986,62.71,94,100,19.24,moderate rain,0,0
621,Ucluelet,CA,2022-07-28 19:39:59,48.9329,-125.5528,64.71,76,39,7.67,scattered clouds,0,0
622,Bandar-E Lengeh,IR,2022-07-28 19:40:00,26.5579,54.8807,90.05,67,100,15.1,overcast clouds,0,0
623,Ustrzyki Dolne,PL,2022-07-28 19:40:01,49.4304,22.5938,63.12,100,5,3.69,clear sky,0,0
624,Ust-Ilimsk,RU,2022-07-28 19:40:01,58.0006,102.6619,58.95,99,100,4.88,moderate rain,0,0
625,Tres Arroyos,AR,2022-07-28 19:40:02,-38.3739,-60.2798,48.43,61,2,14.74,clear sky,0,0
626,Isangel,VU,2022-07-28 19:40:03,-19.55,169.2667,74.34,89,100,11.18,overcast clouds,0,0
627,Olga,RU,2022-07-28 19:40:03,43.7444,135.2892,66.25,98,99,1.59,overcast clouds,0,0
628,Logan Lake,CA,2022-07-28 19:40:04,50.4998,-120.8025,82.24,34,28,2.64,scattered clouds,0,0
629,Midland,US,2022-07-28 19:40:05,31.9974,-102.0779,98.06,28,40,16.11,scattered clouds,0,0
630,Omboue,GA,2022-07-28 19:40:06,-1.5746,9.2618,71.82,84,89,5.84,overcast clouds,0,0
631,Taloqan,AF,2022-07-28 19:40:07,36.7361,69.5345,85.69,28,0,5.3,clear sky,0,0
632,Ariquemes,BR,2022-07-28 19:40:08,-9.9133,-63.0408,96.15,21,3,1.97,clear sky,0,0
633,Cajimos,PH,2022-07-28 19:40:09,12.5946,122.2753,83.57,78,100,20.67,heavy intensity rain,0,0
634,Resistencia,AR,2022-07-28 19:38:58,-27.4606,-58.9839,61.09,83,100,16.11,overcast clouds,0,0
635,Kendari,ID,2022-07-28 19:40:10,-3.945,122.4989,72.88,94,64,3.0,broken clouds,0,0
636,Sibolga,ID,2022-07-28 19:40:10,1.7427,98.7792,76.08,90,100,2.62,overcast clouds,0,0
637,Aklavik,CA,2022-07-28 19:40:11,68.2191,-135.0107,50.0,93,100,2.3,overcast clouds,0,0
638,Svetlogorsk,BY,2022-07-28 19:40:12,52.6333,29.7333,62.22,71,100,4.29,overcast clouds,0,0
639,Morgan City,US,2022-07-28 19:40:12,29.6994,-91.2068,84.99,62,54,6.62,broken clouds,0,0
640,Surt,LY,2022-07-28 19:40:13,31.2089,16.5887,82.27,72,0,7.96,clear sky,0,0
641,Lind,DK,2022-07-28 19:40:13,56.1,8.9833,57.24,79,65,7.4,broken clouds,0,0
642,Biak,ID,2022-07-28 19:40:14,-0.9131,122.8766,74.84,89,96,7.02,overcast clouds,0,0
643,Daru,PG,2022-07-28 19:40:14,-9.0763,143.2092,75.9,91,99,18.54,overcast clouds,0,0
644,Teknaf,BD,2022-07-28 19:40:14,20.8624,92.3058,80.46,84,100,5.59,overcast clouds,0,0
645,Port Hardy,CA,2022-07-28 19:40:15,50.6996,-127.4199,66.38,77,0,4.61,clear sky,0,0
646,Doha,QA,2022-07-28 19:38:17,25.2867,51.5333,89.58,79,0,11.5,clear sky,0,0
647,Venice,US,2022-07-28 19:38:33,27.0998,-82.4543,96.12,64,0,10.36,clear sky,0,0
648,Lourdes,FR,2022-07-28 19:40:16,43.1,-0.05,72.88,60,40,4.61,scattered clouds,0,0
649,Torrington,US,2022-07-28 19:40:16,41.8007,-73.1212,89.17,69,100,6.76,overcast clouds,0,0
650,Warrnambool,AU,2022-07-28 19:40:17,-38.3833,142.4833,46.45,72,12,7.2,few clouds,0,0
651,Warangal,IN,2022-07-28 19:40:17,18.0,79.5833,80.96,79,100,1.41,overcast clouds,0,0
652,Kenai,US,2022-07-28 19:40:18,60.5544,-151.2583,67.03,50,0,6.91,clear sky,0,0
653,Malatya,TR,2022-07-28 19:40:18,38.5,38.0,66.25,28,0,4.61,clear sky,0,0
654,San Fernando,PH,2022-07-28 19:40:18,15.0286,120.6898,80.33,91,100,1.23,overcast clouds,0,0
655,Haimen,CN,2022-07-28 19:40:19,23.1935,116.6142,80.49,80,100,3.98,overcast clouds,0,0
656,Tezu,IN,2022-07-28 19:40:19,27.9167,96.1667,74.17,96,35,3.22,scattered clouds,0,0
657,Myitkyina,MM,2022-07-28 19:40:20,25.3833,97.4,75.0,95,56,1.86,broken clouds,0,0
658,Ketchikan,US,2022-07-28 19:40:21,55.3422,-131.6461,72.72,55,1,7.11,clear sky,0,0
659,Birao,CF,2022-07-28 19:40:22,10.2849,22.7882,69.98,98,98,4.5,overcast clouds,0,0
660,Paamiut,GL,2022-07-28 19:40:22,61.994,-49.6678,41.85,92,100,18.75,overcast clouds,0,0
661,Homer,US,2022-07-28 19:40:23,59.6425,-151.5483,66.78,60,0,4.61,clear sky,0,0
662,Golden,US,2022-07-28 19:39:28,39.7555,-105.2211,76.1,71,75,11.5,broken clouds,0,0
663,Hovd,MN,2022-07-28 19:39:21,48.0056,91.6419,62.4,41,80,2.71,broken clouds,0,0
664,Antrim,GB,2022-07-28 19:40:24,54.6667,-6.25,61.14,77,63,6.91,broken clouds,0,0
665,Pitimbu,BR,2022-07-28 19:40:24,-7.4706,-34.8086,82.99,80,1,10.0,clear sky,0,0
666,Kulunda,RU,2022-07-28 19:40:25,52.566,78.9385,69.17,58,86,10.42,overcast clouds,0,0
667,Wencheng,CN,2022-07-28 19:40:25,33.0559,113.7978,73.02,94,0,3.74,clear sky,0,0
668,Miyako,JP,2022-07-28 19:40:26,39.6367,141.9525,70.75,95,1,1.86,clear sky,0,0
669,Sampit,ID,2022-07-28 19:40:26,-2.5333,112.95,73.26,99,66,2.13,broken clouds,0,0
670,Descalvado,BR,2022-07-28 19:40:27,-21.9039,-47.6194,83.28,30,9,6.35,clear sky,0,0
671,Srednekolymsk,RU,2022-07-28 19:40:27,67.45,153.6833,51.84,57,6,10.27,clear sky,0,0
672,Hearst,CA,2022-07-28 19:40:27,49.6835,-83.6665,68.25,81,99,6.71,overcast clouds,0,0
673,Maple Creek,CA,2022-07-28 19:40:28,49.9168,-109.4848,82.45,23,0,5.75,clear sky,0,0
674,Moyale,KE,2022-07-28 19:40:28,3.5167,39.0584,70.2,54,84,10.04,broken clouds,0,0
675,Kinango,KE,2022-07-28 19:40:29,-4.1372,39.3153,67.42,96,8,4.0,clear sky,0,0
676,Chadan,RU,2022-07-28 19:40:29,51.2833,91.5833,54.52,62,22,3.62,few clouds,0,0
677,Preobrazheniye,RU,2022-07-28 19:40:29,42.9019,133.9064,67.93,94,100,4.99,overcast clouds,0,0
678,Pafos,CY,2022-07-28 19:40:30,34.7667,32.4167,82.18,78,0,8.05,clear sky,0,0
679,Kumluca,TR,2022-07-28 19:40:30,36.3703,30.2869,84.13,50,0,3.02,clear sky,0,0
680,Nhulunbuy,AU,2022-07-28 19:40:31,-12.2333,136.7667,74.01,78,40,10.36,scattered clouds,0,0
681,Plouzane,FR,2022-07-28 19:40:31,48.3833,-4.6167,68.05,55,0,6.91,clear sky,0,0
682,Rio Gallegos,AR,2022-07-28 19:40:33,-51.6226,-69.2181,44.65,65,0,37.98,clear sky,0,0
683,Pishva,IR,2022-07-28 19:40:34,35.308,51.7267,77.38,77,100,23.4,moderate rain,0,0
684,Kavaratti,IN,2022-07-28 19:35:56,10.5669,72.642,81.05,82,100,17.67,overcast clouds,0,0
685,Chernyshevskiy,RU,2022-07-28 19:40:35,63.0128,112.4714,62.46,70,0,5.19,clear sky,0,0
686,Praia,CV,2022-07-28 19:40:36,14.9215,-23.5087,90.14,31,0,9.22,clear sky,0,0
687,Porbandar,IN,2022-07-28 19:40:36,21.6422,69.6093,80.92,80,98,11.05,overcast clouds,0,0
688,Anadyr,RU,2022-07-28 19:40:37,64.75,177.4833,52.3,81,40,11.18,scattered clouds,0,0
689,Nizhniy Odes,RU,2022-07-28 19:40:11,63.6445,54.856,60.31,68,7,5.3,clear sky,0,0
690,Spalding,US,2022-07-28 19:40:39,33.2668,-84.2833,91.15,53,40,11.5,scattered clouds,0,0
691,Minsk,BY,2022-07-28 19:38:19,53.9,27.5667,55.15,83,0,6.82,clear sky,0,0
692,Tuy Hoa,VN,2022-07-28 19:37:00,13.0833,109.3,77.38,90,100,3.87,overcast clouds,0,0
693,Sulangan,PH,2022-07-28 19:40:41,11.1373,123.7228,84.07,75,100,10.0,heavy intensity rain,0,0
694,Antofagasta,CL,2022-07-28 19:37:43,-23.65,-70.4,60.08,78,42,9.62,scattered clouds,0,0
695,Nioki,CD,2022-07-28 19:40:42,-2.7167,17.6833,80.98,42,100,1.79,overcast clouds,0,0
696,Mbala,ZM,2022-07-28 19:40:43,-8.8402,31.3659,61.14,49,6,7.27,clear sky,0,0
697,Pimentel,PE,2022-07-28 19:40:43,-6.8367,-79.9342,68.29,68,0,17.27,clear sky,0,0
698,Voh,NC,2022-07-28 19:40:44,-20.9667,164.7,63.28,87,0,5.23,clear sky,0,0
699,Tungor,RU,2022-07-28 19:40:44,53.3808,142.9564,54.37,93,39,7.07,scattered clouds,0,0
700,Ko Samui,TH,2022-07-28 19:40:44,9.5357,99.9357,82.9,74,23,3.15,few clouds,0,0
701,Bayshore Gardens,US,2022-07-28 19:40:45,27.4253,-82.5904,97.23,55,0,9.22,clear sky,0,0
702,Impfondo,CG,2022-07-28 19:40:45,1.6381,18.0667,72.46,91,100,3.15,overcast clouds,0,0
703,Jumla,NP,2022-07-28 19:39:04,29.2747,82.1838,62.8,98,100,1.68,overcast clouds,0,0
704,Oneonta,US,2022-07-28 19:40:46,42.4529,-75.0638,84.16,70,58,11.65,moderate rain,0,0
705,Sarangani,PH,2022-07-28 19:40:46,5.4033,125.4636,82.94,74,96,9.4,overcast clouds,0,0
706,Diego De Almagro,CL,2022-07-28 19:40:47,-26.3667,-70.05,76.37,16,90,5.93,overcast clouds,0,0
707,Mumbwa,ZM,2022-07-28 19:40:47,-14.9783,27.0619,58.62,46,9,5.32,clear sky,0,0
708,Izhma,RU,2022-07-28 19:40:48,65.0083,53.9113,66.54,59,21,7.25,few clouds,0,0
709,Ilhabela,BR,2022-07-28 19:40:49,-23.7781,-45.3581,75.43,64,19,3.44,few clouds,0,0
710,Aranos,NA,2022-07-28 19:40:49,-24.1333,19.1167,62.62,24,64,5.48,broken clouds,0,0
711,Parkes,AU,2022-07-28 19:40:50,-33.1333,148.1833,38.62,97,35,3.78,scattered clouds,0,0
712,Matara,LK,2022-07-28 19:40:50,5.9485,80.5353,77.22,92,100,6.29,overcast clouds,0,0
713,Kruisfontein,ZA,2022-07-28 19:38:29,-34.0033,24.7314,59.85,65,0,7.76,clear sky,0,0
714,Gayny,RU,2022-07-28 19:40:51,60.3071,54.3241,58.69,74,93,2.8,overcast clouds,0,0
715,Ayan,RU,2022-07-28 19:40:51,56.45,138.1667,57.07,93,33,1.48,scattered clouds,0,0
716,Palmer,US,2022-07-28 19:40:52,42.1584,-72.3287,91.0,60,75,13.8,broken clouds,0,0
717,Massakory,TD,2022-07-28 19:40:52,12.996,15.7293,83.97,61,67,3.65,broken clouds,0,0
718,Ostersund,SE,2022-07-28 19:40:53,63.1792,14.6357,51.62,76,17,10.36,few clouds,0,0
